0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,target
179.60451195204476,38.17254162289273,28.596329899424944,-40.39184020047976,-68.18365472961435,78.23110861646272,2.588330202416377,-36.760535257447316,-31.224460598255778,-30.29313870823593,-46.53211261659788,8.479222174577352,-0.4441142126488074,5.254640250600738,7.407833386583234,3.776549775966275,13.817245652918375,2.8983419128127927,20.78455548486294,Contactos flojos
140.32276611353748,-9.12255943254575,-20.944482552047408,16.07919583285903,34.25357900866513,-11.580341513811565,15.384714290962014,37.26968081599385,22.57145744357301,14.83928377603155,-42.370137891805214,-55.17407055536994,-10.354360893001665,66.900506103195,-46.456987974093636,-7.999640162737254,-19.2976354161303,6.139429842647351,-17.581301902256083,Contactos flojos
141.35633239048988,24.146542588622783,-56.6536397182927,-24.83252606818478,3.6005199135792343,-68.99776585781385,11.394502690348126,-32.520584202692454,-2.4746531737502733,0.7199430495550436,10.532681959120193,5.204291846823764,-1.1725083957163347,-3.740351269013438,21.297876230012985,7.39944172849107,-22.81146571492793,19.723168572103763,23.33899398182131,Contactos flojos
115.53211679603669,43.21076327993566,-42.4143789945804,-32.0522910498044,0.4917310586914694,-82.70486515986211,12.715442581273859,-28.11688582599442,-4.522603260559823,-1.0416610842958824,5.316800859914673,-3.478043068253308,7.405661365211345,-13.858817428395426,12.131125958505688,6.314633264526248,-32.57017246127049,18.97973895409728,18.913544049781464,Contactos flojos
232.60894450254764,68.29021041631869,79.64339701810552,-51.08904986073577,-43.02280016875619,148.41324293893103,-44.67317666168246,-35.436789944619036,14.933488621006003,75.70900894765002,151.609564551445,-17.821766120724643,9.999995681146054,-0.562120320736572,-12.514074589564329,2.8361896184378406,-16.237239779355782,-1.1438525523571277,-12.717185499722573,Contactos flojos
106.55000860357553,-91.59095847524233,-98.7284410761155,99.28204529078609,70.05276396140215,80.26493390538079,-14.019053549569879,71.070303180722,5.877543569316896,-3.9140928454076653,-5.342036776691537,15.058881861653237,9.449545058846015,-4.996702079529746,2.0325417729521726,2.367409393756045,49.13524766015485,14.382045889046895,1.0560953095835939,Contactos flojos
125.98583088027043,-54.57171965063675,-87.62293068945776,60.55566703425533,56.339497674423036,19.122852708316806,-19.403238838373806,33.598677748970616,19.52150212343609,9.110594033513184,0.15810756553506883,7.108683271660511,-6.167558659114196,34.3792824126511,-12.90887885975352,4.231588627483713,82.65897244705377,-4.5143890579008294,-18.80872380743406,Contactos flojos
77.63265659973116,-84.35466479751999,-55.92483836503033,138.29021856435335,53.985125444994196,82.13364692006492,-4.256089257478611,62.5223569087837,-2.300095812692031,-15.47198010215009,-6.394075238600494,42.60464618630457,-41.933861349760654,-1.324664171530906,88.21718580847991,9.612189614786882,-73.20733524670108,-17.91578707305422,10.823030338432396,Contactos flojos
161.7683703471877,19.112562751726173,-15.953009983356246,-27.71823070028123,4.778114391493058,-11.965292516053259,6.650178306077683,25.910858484973875,17.774650811452158,19.177758629242753,-33.12451357172259,-80.17209479772569,-16.611220644321957,78.46311101397461,-27.08944110795068,12.523971604645872,-36.5787962702681,-15.988757196711328,29.94563673654337,Contactos flojos
138.81131415057385,52.1313607219519,33.98885549023801,-26.39648869502194,-69.45932895297254,49.79757472451327,6.952813930889435,-61.14859982525572,-28.20883360413739,-37.45416687838117,-80.42039874586139,27.76569136398768,22.23191838237009,-16.19545591535292,-29.78533268428693,-4.40785478698781,-13.975570695753763,0.4715717589184374,-9.600580191831336,Contactos flojos
113.26948465290305,35.58034973080377,-49.70582914824823,-11.862796106497166,23.796528017791996,-86.48868114068081,7.954155439310757,-33.63511176073727,5.943369650673047,15.181586733609732,13.004626078546904,10.82807599661827,7.497228357829434,-20.424724137543002,-8.207610911870653,-2.1846436949290013,-3.9616353560779123,-7.028200304170303,-12.262785931234944,Contactos flojos
134.7508480166318,6.88815695569953,-72.19636948991833,-3.3683775143280696,24.760918763550805,-73.81358469354528,6.971355736443424,-36.39507476214788,9.096147556429624,17.897581382301883,21.23929702154215,26.45799487876732,-2.149248211110965,-11.017108114602909,4.285427005873832,-2.5096280272943106,6.758287728912611,-5.136032812030111,-6.135241158705773,Contactos flojos
